ResponseId,StartDate,EndDate,cpi_Direction_vision_1_The company's vision is very clear.,cpi_Direction_vision_2_I can summarize the company's vision to someone I meet.,cpi_Direction_vision_3_I feel inspired by the company's vision.,cpi_Direction_vision_4_Leaders are passionate about the company's vision.,cpi_Direction_vision_5_Leaders are guided by the company's vision.,cpi_Direction_strategy_1_I have confidence in the company's strategy.,cpi_Direction_strategy_2_I know what my company wants to achieve in the next year.,cpi_Direction_strategy_3_This company knows how to get the results it is looking for.,cpi_Direction_strategy_4_We know what our next step is for improving our capabilities.,cpi_Direction_strategy_5_Leadership effectively connects my work to the company goals.,cpi_Direction_leadership_1_I have a great deal of confidence in the leadership of this company.,cpi_Direction_leadership_2_Company leaders impact the attitude and culture of the entire company.,cpi_Direction_leadership_3_The leadership of this company is fantastic in comparison to the leadership of other organizations I've been involved with.,cpi_Direction_leadership_4_Leaders find the time to get to know the employees.,cpi_Direction_leadership_5_I have confidence in the decision making of company leaders. ,cpi_Operations_adaptability_1_We deal with the same problems again and again.*,cpi_Operations_adaptability_2_Company changes usually have a positive impact on me.,cpi_Operations_adaptability_3_People look to pass the blame when something goes wrong.*,"cpi_Operations_adaptability_4_If an issue arises, people mostly remain calm and focused.",cpi_Operations_adaptability_5_We use feedback from customers to improve our services.,cpi_Operations_performance_1_I have real time access to business i.,cpi_Operations_performance_2_My team uses performance measures (i.e. key performance indicators).,cpi_Operations_performance_3_We are recognized for our successes.,cpi_Operations_performance_4_We have a clear sense at all times whether or not we're meeting our objectives.,cpi_Operations_performance_5_We are held accountable for our performance.,cpi_Operations_systems_1_I often use 'workarounds' instead of the company's established systems.*,cpi_Operations_systems_2_It often takes too long to get the information I need.*,"cpi_Operations_systems_3_Oftentimes, I have to take care of things that shouldn't be my responsibility.*",cpi_Operations_systems_4_I know who to go to when I have concerns about our systems/processes.,cpi_Operations_systems_5_I follow the company's standardized procedures.,cpi_People_teamwork_1_Our team consistently meets our goals.,cpi_People_teamwork_2_Our work would be better if we collaborated more.,cpi_People_teamwork_3_Our skills complement each other well.,cpi_People_teamwork_4_There's a real sense that I am part of a team.,cpi_People_teamwork_5_Our company has a spirit of teamwork and cooperation.,cpi_People_talent_1_My company does a good job of hiring the right people for the right jobs.,cpi_People_talent_2_I am confident my performance affects my compensation.,cpi_People_talent_3_I get along well with my supervisor.,cpi_People_talent_4_Performance reviews are a waste of time.*,"cpi_People_talent_5_Based on my experience, the company does a great job of acclimating new employees.",cpi_People_development_1_I get helpful feedback from my supervisor on a regular basis.,cpi_People_development_2_I am consistently improving at my job.,cpi_People_development_3_People here are always willing to help me learn.,cpi_People_development_4_The company invests in employees learning new skills.,cpi_People_development_5_I have grown professionally during my time with this company.,cpi_Engagement_fit_1_My job role is always extremely clear.,cpi_Engagement_fit_2_I am very frequently overwhelmed at work.*,cpi_Engagement_fit_3_My job is a great fit for my skills and strengths.,cpi_Engagement_fit_4_I embrace the company's core values.,cpi_Engagement_fit_5_I look forward to going to work.,cpi_Engagement_customer_1_I believe in the products or services we provide.,cpi_Engagement_customer_2_I respond to customer needs as quickly as possible.,cpi_Engagement_customer_3_I build great relationships with my customers.,cpi_Engagement_customer_4_I'm disappointed if I don't meet my customers' expectations.,cpi_Engagement_customer_5_I seek feedback from customers to improve our products or services.,cpi_Engagement_climate_1_My opinions are heard and valued.,cpi_Engagement_climate_2_I am confident that leadership understands what I do.,cpi_Engagement_climate_3_I am very comfortable letting my supervisor know when I've made a mistake.,cpi_Engagement_climate_4_I trust my supervisor has my best interest in mind.,cpi_Engagement_climate_5_I feel micromanaged.*,extra_pos_positivity_1_People in my organization express genuine gratitude toward one another.,extra_pos_positivity_2_I practice mindfulness by staying in the present moment while doing my work.,extra_pos_positivity_3_People I work with generally feel optimistic about the organization's future.,extra_pos_positivity_4_People that I work with care about my happiness and well-being.,extra_pos_positivity_5_I feel inspired every day to do my best work.,"extra_sat_satisfaction_1_Taking everything into consideration, I am satisfied with my job as a whole.",extra_eff_effort_2_I am willing to put in a great deal of effort beyond what is normally expected in order to help the organization.,nps,nps_group,CPI_index,Direction,Operations,People,Engagement,Vision,Strategy,Leadership,Adaptability,Performance,Systems,Teamwork,Talent,Development,Fit,Customer,Climate,Positivity,CPI_missing,CPI_tot_sd,Direction_sd,Operations_sd,People_sd,Engagement_sd,TENURE,FUNCTION,LEVEL,LOCATION,GENERATION,GENDER
469,"Aug 3, 2020 12:07:24 PM","Aug 3, 2020 12:11:51 PM",75,75,50,50,75,75,75,100,100,100,100,75,100,50,75,50,75,100,50,100,50,75,75,75,100,50,50,25,100,50,100,100,100,100,75,75,100,75,50,50,75,75,75,50,50,75,25,75,75,75,75,75,75,100,100,50,75,75,75,50,75,75,75,50,50,75,75,5,Detractor,73.75,78.33333333333333,68.33333333333333,76.66666666666667,71.66666666666667,65,90,80,75,75,55,95,70,65,65,85,65,65,0,22.040419533317728,18.580583823930162,24.028752618081374,19.970215917949506,18.580583823930162,1 - 4 years,Operations,Team Member,Thailand,Generation Y (born between 1981 - 2000),Male
470,"Aug 3, 2020 12:09:11 PM","Aug 3, 2020 12:11:29 PM",75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,25,75,25,75,75,75,75,75,75,75,25,25,25,75,75,75,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,8,Passive,68.33333333333333,75,58.333333333333336,71.66666666666667,68.33333333333333,75,75,75,55,75,45,75,65,75,65,75,65,75,0,18.959605099689323,0,24.397501823713327,12.909944487358056,17.59328876372492,9+ years,Order Process & Quality,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
471,"Aug 3, 2020 12:12:13 PM","Aug 3, 2020 12:17:37 PM",75,50,75,75,75,50,75,75,75,75,75,75,75,50,75,75,75,75,25,75,25,75,75,50,75,75,75,75,75,50,50,75,75,75,50,75,75,75,75,75,75,75,75,75,50,75,25,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,5,Detractor,69.16666666666667,70,65,70,71.66666666666667,70,70,70,65,60,70,65,75,70,65,75,75,75,0,15.767365847945193,10.350983390135314,18.41970994032518,10.350983390135314,12.909944487358056,Less than a year,Operations,Team Member,Thailand,Generation Y (born between 1981 - 2000),Female
472,"Aug 3, 2020 12:13:50 PM","Aug 3, 2020 12:16:26 PM",75,50,75,75,75,100,100,100,100,100,100,50,50,75,50,100,100,0,75,100,100,100,100,100,100,75,50,100,100,100,100,100,100,100,100,100,100,75,25,100,75,100,75,75,100,100,100,100,100,100,75,100,100,75,75,50,100,0,75,100,75,50,50,50,100,75,100,10,Promoter,84.16666666666667,78.33333333333333,86.66666666666667,88.33333333333333,83.33333333333333,70,100,65,75,100,85,100,80,85,100,85,65,65,0,26.217283311563612,20.845234695819798,28.136571693556885,20.845234695819798,27.81743201320934,9+ years,Operations,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Female
473,"Aug 3, 2020 12:16:35 PM","Aug 3, 2020 12:19:06 PM",100,25,100,100,100,100,100,100,100,100,100,100,100,100,100,50,50,50,50,100,100,100,100,100,100,0,50,50,100,100,75,75,75,75,75,75,75,100,50,75,75,75,75,75,75,75,75,75,75,100,100,100,75,75,75,75,75,75,100,50,75,75,75,75,75,75,75,10,Promoter,80.83333333333333,95,73.33333333333333,75,80,85,100,100,60,100,60,75,75,75,80,85,75,75,0,23.742806871475846,19.364916731037084,31.997023671109222,9.44911182523068,14.015297764534703,9+ years,CI & Maintenance,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
474,"Aug 3, 2020 12:17:49 PM","Aug 3, 2020 12:22:05 PM",50,50,50,50,50,75,75,75,75,75,75,75,75,50,75,75,75,25,25,75,50,75,75,75,75,100,25,25,50,50,75,75,75,75,75,50,75,75,75,50,75,75,75,50,50,50,50,75,75,75,75,75,50,75,75,75,75,75,75,25,50,75,75,75,75,75,75,5,Detractor,64.58333333333333,65,58.333333333333336,68.33333333333333,66.66666666666667,50,75,70,55,70,50,75,65,65,65,70,65,70,0,18.429447201009328,12.677313820927749,24.397501823713327,11.443442705426587,15.430334996209192,1 - 4 years,Operations,Team Member,"SARNA, Canada",Generation Y (born between 1981 - 2000),Male
475,"Aug 3, 2020 12:19:26 PM","Aug 3, 2020 12:21:49 PM",75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,25,75,25,75,75,75,75,75,75,75,25,25,25,75,75,75,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,8,Passive,68.33333333333333,75,58.333333333333336,71.66666666666667,68.33333333333333,75,75,75,55,75,45,75,65,75,65,75,65,75,0,18.959605099689323,0,24.397501823713327,12.909944487358056,17.59328876372492,9+ years,Order Process & Quality,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
476,"Aug 3, 2020 12:21:57 PM","Aug 3, 2020 12:27:33 PM",75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,50,75,25,50,75,75,50,75,50,75,25,75,25,50,75,50,75,50,50,50,75,50,75,50,50,75,75,75,75,75,75,50,75,50,75,75,75,75,25,50,50,50,75,75,50,75,50,50,75,75,75,75,10,Promoter,64.16666666666667,75,56.666666666666664,63.333333333333336,61.666666666666664,75,75,75,55,65,50,55,60,75,65,60,60,65,0,17.301229651298517,0,19.970215917949506,12.909944487358056,15.998511835554611,1 - 4 years,EHS,Supervisor,"Houston, TX",Generation X (born between 1966 - 1980),Female
477,"Aug 3, 2020 12:22:20 PM","Aug 3, 2020 12:26:25 PM",75,75,75,75,75,75,75,75,100,100,75,75,75,75,75,25,75,50,75,75,75,75,75,75,75,50,50,50,75,50,75,75,75,75,75,75,75,75,75,75,75,75,75,50,50,75,50,50,75,75,75,75,75,75,100,75,75,75,75,25,75,100,50,50,75,75,75,8,Passive,70.83333333333333,78.33333333333333,63.333333333333336,71.66666666666667,70,75,85,75,60,75,55,75,75,65,65,80,65,70,0,16.394105930672595,8.79664438186246,15.998511835554611,8.79664438186246,16.903085094570333,1 - 4 years,Operations,Team Member,Thailand,Generation Y (born between 1981 - 2000),Male
478,"Aug 3, 2020 12:26:46 PM","Aug 3, 2020 12:34:51 PM",75,75,75,75,75,75,75,75,50,75,75,75,50,50,50,25,75,50,50,75,50,50,75,50,50,50,50,75,75,50,75,75,75,75,50,50,75,75,75,50,75,75,75,75,50,75,50,75,75,75,50,75,75,75,75,75,50,75,75,50,75,75,75,75,75,75,75,8,Passive,65.41666666666667,68.33333333333333,56.666666666666664,68.33333333333333,68.33333333333333,75,70,60,55,55,60,70,65,70,70,70,65,75,0,15.32430941065754,11.443442705426587,14.840420992616592,11.443442705426587,11.443442705426587,9+ years,Operations,Team Member,Thailand,Generation X (born between 1966 - 1980),Male
479,"Aug 3, 2020 12:27:57 PM","Aug 3, 2020 12:31:04 PM",75,75,75,75,75,75,75,50,75,75,75,75,50,75,75,25,75,25,75,75,75,75,75,75,50,25,50,25,75,75,75,75,75,75,75,75,75,75,25,50,75,75,50,75,75,75,25,75,75,100,75,75,75,75,75,75,75,75,75,25,75,75,75,75,50,75,75,9,Promoter,67.08333333333333,71.66666666666667,58.333333333333336,68.33333333333333,70,75,70,70,55,70,50,75,60,70,70,75,65,70,0,19.22352277430344,8.79664438186246,22.493385271060934,14.840420992616592,19.364916731037084,9+ years,Operations,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
480,"Aug 3, 2020 12:33:53 PM","Aug 3, 2020 12:37:19 PM",50,50,50,50,50,50,50,50,50,50,50,50,50,50,50,100,100,0,100,100,100,100,100,100,100,0,0,0,100,100,100,100,100,100,100,100,50,100,75,100,100,100,100,100,100,100,75,100,100,100,100,75,100,100,100,100,100,100,100,0,100,100,100,100,100,100,100,10,Promoter,77.08333333333333,50,73.33333333333333,95,90,50,50,50,80,100,40,100,85,100,95,95,80,100,0,32.94570483152361,0,45.77377082170635,14.015297764534703,26.38993314558738,9+ years,Operations,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Female
481,"Aug 3, 2020 12:35:12 PM","Aug 3, 2020 12:41:45 PM",75,75,75,75,75,100,75,75,75,75,75,75,75,75,75,25,75,75,25,75,25,75,75,75,100,75,25,25,75,50,75,75,75,75,75,100,75,100,75,75,75,75,75,75,50,75,75,75,75,100,75,75,75,25,75,75,75,75,25,75,75,75,100,100,100,75,75,5,Detractor,70.41666666666667,76.66666666666667,58.333333333333336,76.66666666666667,70,75,80,75,55,70,50,75,85,70,80,65,65,90,0,20.44308948104028,6.454972243679028,26.163405923614178,11.443442705426587,19.364916731037084,9+ years,Operations,Supervisor,Thailand,Generation X (born between 1966 - 1980),Male
482,"Aug 3, 2020 12:37:30 PM","Aug 3, 2020 12:39:55 PM",75,50,75,75,75,75,50,75,50,50,75,50,75,50,50,25,75,50,75,75,50,50,75,75,75,50,50,25,75,75,75,75,75,50,75,50,75,75,25,50,50,75,75,50,75,75,25,75,75,75,75,75,75,75,75,75,50,75,75,25,50,75,75,75,75,75,75,8,Passive,63.333333333333336,63.333333333333336,60,63.333333333333336,66.66666666666667,70,60,60,60,65,55,70,55,65,65,75,60,70,0,17.89301040563351,12.909944487358056,18.41970994032518,15.998511835554611,18.09367161139365,9+ years,Order Process & Quality,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
483,"Aug 3, 2020 12:40:11 PM","Aug 3, 2020 12:42:37 PM",25,50,50,50,75,50,25,25,25,25,50,50,75,50,25,0,50,25,75,75,50,75,50,75,75,25,25,25,75,100,75,75,75,75,75,50,50,75,25,75,75,75,75,75,75,75,25,75,75,75,75,75,75,75,75,50,75,75,75,75,75,75,75,75,75,75,100,7,Passive,58.75,43.333333333333336,53.333333333333336,68.33333333333333,70,50,30,50,45,65,50,75,55,75,65,75,70,75,0,22.87784458246212,17.59328876372492,28.136571693556885,14.840420992616592,14.015297764534703,9+ years,Order Process & Quality,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
484,"Aug 3, 2020 12:41:56 PM","Aug 3, 2020 12:45:45 PM",100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,50,50,75,75,100,100,100,100,100,100,50,50,25,100,50,75,100,75,75,100,100,100,100,25,75,100,100,75,75,50,75,75,75,75,75,100,100,75,50,100,75,100,75,100,25,75,100,100,75,75,75,75,6,Detractor,83.75,100,75,81.66666666666667,78.33333333333333,100,100,100,70,100,55,85,80,80,75,85,75,85,0,24.100942930903063,0,26.72612419124244,22.09287754221342,20.845234695819798,Less than a year,Operations,Team Member,Thailand,Generation Y (born between 1981 - 2000),Male
485,"Aug 3, 2020 12:45:57 PM","Aug 3, 2020 12:50:17 PM",75,75,75,75,75,75,75,75,100,100,100,100,100,75,75,50,75,50,50,100,75,75,75,75,100,50,0,50,100,50,100,100,100,100,100,100,100,100,50,50,100,100,100,100,50,75,50,75,75,75,75,100,50,100,100,100,75,100,100,50,50,75,50,75,75,75,75,8,Passive,79.58333333333333,83.33333333333333,65,90,80,75,85,90,65,80,50,100,80,90,70,85,85,65,0,23.72863558144019,12.198750911856663,26.38993314558738,20.701966780270627,19.364916731037084,1 - 4 years,Operations,Team Member,Thailand,Generation Y (born between 1981 - 2000),Male
486,"Aug 3, 2020 12:50:29 PM","Aug 3, 2020 12:54:14 PM",100,75,75,100,100,75,100,100,100,100,100,100,100,100,100,50,50,100,25,75,50,75,75,75,100,50,50,100,50,50,75,100,100,100,100,100,100,100,50,75,100,100,100,100,50,75,50,50,75,100,75,75,75,75,75,75,75,100,75,100,75,75,75,75,75,75,75,9,Promoter,81.66666666666667,95,65,90,76.66666666666667,90,95,100,60,75,60,95,85,90,70,75,85,75,0,22.68646093431996,10.350983390135314,22.75647474581999,18.41970994032518,14.840420992616592,1 - 4 years,Operations,Team Member,Thailand,Generation Y (born between 1981 - 2000),Male
487,"Aug 3, 2020 12:53:36 PM","Aug 3, 2020 1:03:14 PM",75,75,75,75,75,75,50,75,75,75,75,100,75,50,75,25,50,50,75,75,25,75,75,75,75,50,50,75,75,75,75,75,75,75,75,50,75,100,75,75,75,75,75,75,100,100,50,100,100,75,100,100,75,100,75,75,75,100,75,75,75,75,75,75,75,75,100,10,Promoter,74.16666666666667,73.33333333333333,61.666666666666664,76.66666666666667,85,75,70,75,55,65,65,75,75,80,85,90,80,75,0,18.826344856340594,11.443442705426587,18.580583823930162,11.443442705426587,15.811388300841896,5 - 8 years,Sales,Team Member,"Dominquez, CA",Generation Y (born between 1981 - 2000),Male
488,"Aug 3, 2020 12:54:25 PM","Aug 3, 2020 12:58:58 PM",75,75,50,50,75,75,75,50,50,50,50,75,50,75,50,50,50,50,50,50,50,75,50,50,50,25,50,50,50,50,75,75,75,75,75,50,50,50,25,50,75,75,75,75,50,75,50,50,50,50,50,50,50,50,50,50,50,75,50,50,50,50,50,75,50,75,50,7,Passive,57.083333333333336,61.666666666666664,50,63.333333333333336,53.333333333333336,65,60,60,50,55,45,75,45,70,55,50,55,55,0,14.777327402142998,12.909944487358056,9.44911182523068,15.998511835554611,8.79664438186246,Less than a year,Operations,Team Member,Thailand,Generation Y (born between 1981 - 2000),Male
489,"Aug 3, 2020 1:03:48 PM","Aug 3, 2020 1:12:07 PM",75,50,50,75,25,75,75,50,50,75,75,75,75,75,75,25,50,50,50,75,75,75,75,75,75,25,25,50,75,75,75,75,75,75,75,75,75,75,0,50,75,75,50,75,75,50,25,75,75,75,75,75,100,100,75,75,75,75,75,75,75,75,75,75,50,75,75,8,Passive,65.83333333333333,65,58.333333333333336,66.66666666666667,73.33333333333333,55,65,75,50,75,50,75,55,70,60,85,75,70,0,20.434805344400537,15.811388300841896,20.412414523193153,20.412414523193153,17.59328876372492,9+ years,Sales,Supervisor,"Dominquez, CA",Baby Boomer (born between 1946 - 1965),Male
490,"Aug 3, 2020 1:13:02 PM","Aug 3, 2020 1:28:12 PM",75,75,75,75,75,75,25,75,75,50,50,75,50,25,25,0,50,25,75,25,0,50,75,75,75,50,0,0,75,75,75,75,75,50,50,50,75,75,100,25,75,75,75,25,100,75,75,100,100,100,100,100,100,100,100,75,25,100,50,100,75,75,50,50,75,75,100,10,Promoter,64.16666666666667,60,43.333333333333336,66.66666666666667,86.66666666666667,75,60,45,35,55,40,65,65,70,90,100,70,65,0,29.54831702906698,20.701966780270627,31.997023671109222,22.493385271060934,22.886885410853175,9+ years,Sales,Management,"Dominquez, CA",Baby Boomer (born between 1946 - 1965),Male
491,"Aug 3, 2020 1:28:29 PM","Aug 3, 2020 1:44:28 PM",75,75,75,75,75,75,75,75,50,75,75,75,75,75,75,50,75,25,75,75,75,75,75,75,75,100,75,50,75,75,75,75,75,75,75,75,75,75,50,75,75,75,75,75,75,75,75,75,75,100,100,100,100,50,75,75,75,75,75,75,75,75,75,50,75,75,100,8,Passive,74.16666666666667,73.33333333333333,70,73.33333333333333,80,75,70,75,60,75,75,75,70,75,80,85,75,70,0,15.214481291773662,6.454972243679028,16.903085094570333,6.454972243679028,14.015297764534703,1 - 4 years,Sales,Team Member,"Dominquez, CA",Generation X (born between 1966 - 1980),Male
493,"Aug 3, 2020 2:17:29 PM","Aug 3, 2020 2:21:01 PM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,100,100,0,0,0,0,0,100,0,0,0,100,0,0,100,0,100,0,Detractor,18.333333333333332,0,6.666666666666667,26.666666666666668,40,0,0,0,0,0,20,0,80,0,60,40,20,40,0,38.446049765636786,0,25.81988897471611,45.77377082170635,50.709255283710995,9+ years,Operations,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
494,"Aug 3, 2020 2:21:28 PM","Aug 3, 2020 2:25:43 PM",50,25,50,50,50,50,50,50,50,75,50,75,50,50,50,25,50,50,100,50,25,25,25,50,75,75,75,50,75,75,50,25,25,50,25,25,50,75,75,25,75,75,0,0,75,75,25,75,50,50,75,75,50,50,50,50,25,50,75,50,25,50,50,25,50,50,75,7,Passive,51.25,51.666666666666664,55,43.333333333333336,55,45,55,55,55,40,70,35,50,45,55,60,50,40,0,21.468791145696482,11.443442705426587,23.528098702858006,27.494588212089685,16.903085094570333,9+ years,Order Process & Quality,Leadership (Director and up),"Houston, TX",Generation Y (born between 1981 - 2000),Male
495,"Aug 3, 2020 2:35:06 PM","Aug 3, 2020 3:40:10 PM",100,100,100,100,100,100,100,75,100,75,75,100,100,75,100,25,75,0,50,100,50,100,75,75,100,100,50,25,50,100,75,50,75,100,50,50,50,100,50,50,100,100,75,100,100,75,100,100,75,100,100,100,100,100,100,50,100,100,100,50,50,50,50,100,100,100,100,10,Promoter,80.83333333333333,93.33333333333333,65,75,90,100,90,90,50,80,65,70,60,95,90,100,80,70,0,26.592545968504414,11.443442705426587,32.45876505000504,23.145502494313785,18.41970994032518,1 - 4 years,Operations,Leadership (Director and up),"Houston, TX",Generation Y (born between 1981 - 2000),Male
496,"Aug 3, 2020 3:41:53 PM","Aug 3, 2020 3:48:24 PM",50,50,25,25,50,75,75,75,75,75,50,75,100,50,100,25,75,75,100,100,75,50,100,100,75,50,100,50,100,100,100,75,50,75,75,75,75,100,0,100,50,100,50,50,50,0,50,25,50,75,75,75,100,75,100,25,100,100,75,50,50,75,50,50,50,100,75,7,Passive,68.75,63.333333333333336,78.33333333333333,68.33333333333333,65,40,75,75,75,80,80,75,70,60,40,85,70,55,0,27.663545764745336,22.886885410853175,24.760760046800623,27.494588212089685,31.05295017040594,1 - 4 years,Operations,Team Member,"Houston, TX",Generation Y (born between 1981 - 2000),Male
497,"Aug 3, 2020 3:48:37 PM","Aug 3, 2020 3:53:49 PM",50,50,50,50,50,50,75,50,75,50,50,50,50,50,50,25,50,50,75,50,25,50,50,75,75,75,50,25,75,100,50,50,75,50,75,50,50,50,50,50,50,75,75,50,50,50,50,25,50,75,75,75,75,75,75,50,50,75,50,50,75,75,75,50,75,75,75,5,Detractor,56.666666666666664,53.333333333333336,56.666666666666664,56.666666666666664,60,50,60,50,50,55,65,60,50,60,50,75,55,70,0,16.567127401084228,8.79664438186246,22.09287754221342,11.443442705426587,15.811388300841896,1 - 4 years,Operations,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
498,"Aug 3, 2020 3:53:53 PM","Aug 3, 2020 4:07:34 PM",100,75,100,0,25,100,100,75,75,25,0,100,0,50,0,25,50,25,50,75,0,75,50,50,50,100,50,0,100,100,75,75,75,50,100,50,75,50,100,75,50,100,100,100,100,75,75,100,50,100,25,100,25,100,25,50,50,100,50,50,75,25,75,25,100,75,0,10,Promoter,62.916666666666664,55,53.333333333333336,78.33333333333333,65,60,75,30,45,45,70,75,70,90,80,55,60,60,0,33.451517006345966,42.46847570341357,32.55032733358928,20.845234695819798,29.58039891549808,5 - 8 years,Operations,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Female
499,"Aug 3, 2020 4:05:14 PM","Aug 3, 2020 4:09:59 PM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,25,100,0,0,0,0,0,0,25,75,100,100,0,0,0,0,0,0,25,0,0,0,100,0,0,25,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,100,0,25,0,0,25,0,0,10,Promoter,14.583333333333334,0,35,10,13.333333333333334,0,0,0,45,5,55,5,20,5,20,0,20,10,0,32.78689930417541,0,45.11889056386788,26.38993314558738,35.18657752744984,1 - 4 years,Human Resources,Team Member,"Houston, TX",Generation Y (born between 1981 - 2000),Male
500,"Aug 3, 2020 4:10:22 PM","Aug 3, 2020 4:13:47 PM",75,75,75,75,75,75,75,75,75,75,75,75,75,75,25,75,25,25,75,75,75,75,75,75,25,75,25,25,75,75,75,75,75,75,75,75,75,75,25,75,75,50,75,75,75,75,25,75,75,75,75,75,75,75,75,75,75,75,75,25,75,75,50,75,75,75,50,9,Promoter,67.08333333333333,71.66666666666667,58.333333333333336,70,68.33333333333333,75,75,65,55,65,55,75,65,70,65,75,65,70,0,19.749319763800766,12.909944487358056,24.397501823713327,14.015297764534703,17.59328876372492,9+ years,EHS,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
501,"Aug 3, 2020 4:07:46 PM","Aug 3, 2020 4:18:27 PM",50,25,25,75,75,75,25,25,75,75,75,75,75,75,75,100,25,25,50,75,25,75,75,75,75,50,25,25,75,75,25,50,0,100,50,0,100,50,25,25,0,100,25,25,100,75,25,50,100,75,50,100,100,100,100,100,100,100,100,0,75,75,25,0,100,75,75,5,Detractor,60,60,56.666666666666664,45,78.33333333333333,50,55,75,55,65,50,45,40,50,65,90,80,55,0,32.3383585570112,22.75647474581999,25.81988897471611,38.031941462783244,32.55032733358928,1 - 4 years,Operations,Management,"Houston, TX",Generation Y (born between 1981 - 2000),Female
502,"Aug 3, 2020 4:14:25 PM","Aug 3, 2020 4:18:55 PM",75,25,75,75,75,75,100,75,75,75,75,75,75,75,25,50,25,50,100,75,75,75,75,25,25,25,25,25,75,75,75,75,25,75,75,75,75,75,0,75,25,75,50,75,75,75,25,75,100,100,75,75,75,75,75,75,75,75,75,50,75,75,50,75,75,75,75,10,Promoter,64.58333333333333,70,53.333333333333336,61.666666666666664,73.33333333333333,65,80,65,60,55,45,65,60,60,75,75,70,70,0,24.19806115123798,19.364916731037084,26.502470684465486,24.760760046800623,17.59328876372492,9+ years,Human Resources,Team Member,"Houston, TX",Baby Boomer (born between 1946 - 1965),Male
503,"Aug 3, 2020 4:19:32 PM","Aug 3, 2020 4:24:05 PM",75,25,75,75,75,75,100,75,75,75,75,75,75,75,25,50,25,50,75,75,75,75,75,75,25,75,25,25,75,75,75,75,75,50,75,75,75,100,50,100,75,50,50,100,50,100,25,75,75,75,50,50,75,75,50,75,75,75,75,25,75,75,75,75,75,75,75,10,Promoter,66.25,70,58.333333333333336,71.66666666666667,65,65,80,65,55,65,55,70,80,65,70,60,65,75,0,21.841275847467365,19.364916731037084,22.493385271060934,18.580583823930162,20.701966780270627,9+ years,Human Resources,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
504,"Aug 3, 2020 4:20:00 PM","Aug 3, 2020 4:24:33 PM",75,75,75,0,0,75,75,25,75,25,25,75,0,25,25,0,25,0,25,25,25,75,75,25,25,25,75,0,75,75,25,25,25,25,0,0,75,75,25,0,0,50,0,0,50,75,75,75,50,100,50,50,50,50,0,50,50,50,50,0,0,100,100,50,50,50,100,7,Passive,39.166666666666664,43.333333333333336,36.666666666666664,25,51.666666666666664,45,55,30,15,45,50,20,35,20,75,40,40,60,0,29.53675640859978,31.997023671109222,29.680841985233183,26.72612419124244,25.81988897471611,5 - 8 years,Operations,Team Member,"Houston, TX",Generation X (born between 1966 - 1980),Male
505,"Aug 3, 2020 4:26:38 PM","Aug 3, 2020 4:31:06 PM",75,25,100,75,75,75,75,75,75,75,75,75,75,75,25,25,75,25,75,75,75,75,100,75,75,25,25,25,75,75,75,100,75,75,75,75,75,75,25,75,25,75,75,75,75,75,25,75,75,75,75,75,75,75,75,75,75,75,75,25,75,75,75,50,75,75,75,8,Passive,67.08333333333333,70,60,70,68.33333333333333,70,75,65,55,80,45,80,65,65,65,75,65,70,0,22.1922204280305,19.364916731037084,26.38993314558738,19.364916731037084,17.59328876372492,9+ years,EHS,Supervisor,"Houston, TX",Generation Z (born between 2001 - 2020),Male
